14711000;"Iron.";"27110000";"Basic iron and steel."
;"#N/A";"27114000";"Iron."
;"#N/A";"27114100";"Iron ingots."
;"#N/A";"27300000";"Iron and steel products."
;"#N/A";"27320000";"Cold-rolled products."
;"#N/A";"27321000";"Flat-rolled products."
;"#N/A";"27321100";"Flat-rolled products of iron."
;"#N/A";"27330000";"Folded products."
;"#N/A";"27332000";"Folded products of iron."
;"#N/A";"27353000";"Iron or steel granules and powders."
;"#N/A";"27354000";"Semi-finished products."
;"#N/A";"27354100";"Semi-finished products of iron."
;"#N/A";"27355000";"Forged iron products."
14711100;"Pig iron.";"27111000";"Pig iron."
14712000;"Lead.";"27600000";"Lead, zinc and tin products."
;"#N/A";"27610000";"Lead, zinc and tin."
;"#N/A";"27611000";"Lead."
;"#N/A";"27620000";"Semi-finished products of lead, zinc or tin."
;"#N/A";"27621000";"Semi-finished products of lead."
;"#N/A";"27621400";"Lead powders and flakes."
14713000;"Zinc.";"27600000";"Lead, zinc and tin products."
;;"27610000";"Lead, zinc and tin."
;;"27612000";"Zinc."
;;"27620000";"Semi-finished products of lead, zinc or tin."
;;"27622000";"Semi-finished products of zinc."
;;"27622400";"Zinc dust, powders and flakes."
14714000;"Tin.";"27600000";"Lead, zinc and tin products."
;"#N/A";"27610000";"Lead, zinc and tin."
;"#N/A";"27613000";"Tin."
;"#N/A";"27620000";"Semi-finished products of lead, zinc or tin."
;"#N/A";"27623000";"Semi-finished products of tin."
;"#N/A";"27623400";"Tin powders and flakes."
14715000;"Copper.";"27700000";"Copper products."
;;"27710000";"Unwrought copper."
;;"27712000";"Unrefined copper."
;;"27713000";"Unwrought refined copper."
;;"27720000";"Semi-finished products of copper."
;;"27721000";"Powders and flakes of copper."
14720000;"Aluminium, nickel, scandium, titanium and vanadium.";"/";"/"
14721000;"Aluminium.";"27500000";"Aluminium and aluminium products."
;;"27510000";"Unwrought aluminium."
;;"27520000";"Aluminium products."
;;"27521000";"Semi-finished aluminium products."
;;"27521100";"Powders and flakes of aluminium."
14721100;"Aluminium oxide.";"27511000";"Aluminium oxide."
14722000;"Nickel.";"27810000";"Unwrought nickel."
;;"27820000";"Nickel products."
;;"27821000";"Semi-finished products of nickel."
;;"27821400";"Nickel powders and flakes."
14723000;"Scandium.";"/";"/"
14724000;"Titanium.";"/";"/"
14725000;"Vanadium.";"/";"/"
14730000;"Chromium, manganese, cobalt, yttrium and zirconium.";"/";"/"
14731000;"Chromium.";"/";"/"
14732000;"Manganese.";"/";"/"
14733000;"Cobalt.";"/";"/"
14734000;"Yttrium.";"/";"/"
14735000;"Zirconium.";"/";"/"
14740000;"Molybdenum, technetium, ruthenium and rhodium.";"/";"/"
14741000;"Molybdenum.";"/";"/"
14742000;"Technetium.";"/";"/"
14743000;"Ruthenium.";"/";"/"
14744000;"Rhodium.";"/";"/"
14750000;"Cadmium, lutetium, hafnium, tantalum and tungsten.";"/";"/"
14751000;"Cadmium.";"/";"/"
14752000;"Lutetium.";"/";"/"
14753000;"Hafnium.";"/";"/"
14754000;"Tantalum.";"/";"/"
14755000;"Tungsten.";"/";"/"
14760000;"Iridium, gallium, indium, thallium and barium.";"/";"/"
14761000;"Iridium.";"/";"/"
14762000;"Gallium.";"/";"/"
14763000;"Indium.";"/";"/"
14764000;"Thallium.";"/";"/"
14765000;"Barium.";"/";"/"
14770000;"Caesium, strontium, rubidium and calcium.";"/";"/"
14771000;"Caesium.";"/";"/"
14772000;"Strontium.";"/";"/"
14773000;"Rubidium.";"/";"/"
14774000;"Calcium.";"/";"/"
14780000;"Potassium, magnesium, sodium and lithium.";"/";"/"
14781000;"Potassium.";"/";"/"
14782000;"Magnesium.";"/";"/"
14783000;"Sodium.";"/";"/"
14784000;"Lithium.";"/";"/"
14790000;"Niobium, osmium, rhenium and palladium.";"/";"/"
14791000;"Niobium.";"/";"/"
14792000;"Osmium.";"/";"/"
14793000;"Rhenium.";"/";"/"
14794000;"Palladium.";"/";"/"
14800000;"Miscellaneous non-metallic mineral products.";"26000000";"Non-metallic mineral products."
;;"26900000";"Miscellaneous non-metallic mineral products."
14810000;"Abrasive products.";"26910000";"Abrasive products."
14811000;"Millstones, grindstones and grinding wheels.";"26911000";"Millstones, grindstones and grinding wheels."
14811100;"Millstones.";"26911100";"Millstones."
14811200;"Grindstones.";"26911200";"Grindstones."
14811300;"Grinding wheels.";"26911300";"Grinding wheels."
14812000;"Abrasive powder or grain.";"26912000";"Abrasive powder or grain."
14813000;"Artificial corundum.";"26913000";"Artificial corundum."
14814000;"Artificial graphite.";"26914000";"Artificial graphite."
14820000;"Glass.";"26100000";"Glass and glass products."
;"#N/A";"26110000";"Glass."
;"#N/A";"26111000";"Sheet glass."
;"#N/A";"26111100";"Unworked glass."
;"#N/A";"26111200";"Float glass."
;"#N/A";"26120000";"Flat glass."
;"#N/A";"26121000";"Shaped flat glass."
;"#N/A";"26151000";"Semi-finished glass."
;"#N/A";"26151100";"Glass balls, rods or tubes."
;"#N/A";"26151130";"Glass tubes."
;"#N/A";"26152000";"Technical glass."
14830000;"Fibreglass.";"26140000";"Fibreglass."
;;"26141000";"Fibreglass articles."
14900000;"Recovered secondary raw materials.";"37000000";"Recovered secondary raw materials."
14910000;"Recovered secondary metal raw materials.";"37100000";"Recovered secondary metal raw materials."
14920000;"Recovered secondary non-metal raw materials.";"37200000";"Recovered secondary non-metal raw materials."
14930000;"Ash and residues containing metals.";"27531000";"Ash and residues containing aluminium."
;;"27631000";"Ash and residue containing zinc or lead."
;;"27731000";"Ash and residues containing copper."
;;"27831000";"Ash and residues containing metals."
15000000;"Food, beverages, tobacco and related products.";"15000000";"Food products and beverages."
15100000;"Animal products, meat and meat products.";"15100000";"Animal products, meat and meat products."
15110000;"Meat.";"15110000";"Meat."
15111000;"Bovine meat.";"15111000";"Bovine meat."
15111100;"Beef.";"15111100";"Beef."
;"#N/A";"15111110";"Corned beef."
;"#N/A";"15111140";"Beef carcasses."
;"#N/A";"15111190";"Beef cuts."
;"#N/A";"15111191";"Beefsteak."
15111200;"Veal.";"15111200";"Veal."
;;"15111210";"Veal cuts."
15112000;"Poultry.";"15112000";"Poultry."
;"#N/A";"15112200";"Poultry cuts."
15112100;"Fresh poultry.";"15112100";"Fresh poultry, whole animals."
15112110;"Geese.";"15112110";"Geese."
;"#N/A";"15112230";"Duck, goose and guinea-fowl cuts."
15112120;"Turkeys.";"15112120";"Turkeys."
;;"15112220";"Turkey cuts."
15112130;"Chickens.";"15112130";"Chickens."
;"#N/A";"15112210";"Chicken cuts."
15112140;"Ducks.";"15112140";"Ducks."
;;"15112230";"Duck, goose and guinea-fowl cuts."
15112300;"Poultry livers.";"15112300";"Poultry livers."
15112310;"Foie gras.";"15112310";"Foie gras."
15113000;"Pork.";"15113000";"Pork."
;"#N/A";"15113300";"Pork carcasses."
;"#N/A";"15113100";"Pork chops."
15114000;"Offal.";"15114000";"Offal."
15115000;"Lamb and mutton.";"15115000";"Lamb and mutton."
15115100;"Lamb.";"15115100";"Lamb."
15115200;"Mutton.";"15115200";"Mutton."
15117000;"Goat meat.";"15117000";"Goat meat."
15118000;"Horse, ass, mule or hinny meat.";"15118000";"Horse, ass, mule or hinny meat."
15118100;"Horsemeat.";"15118100";"Horsemeat."
15118900;"Ass, mule or hinny meat.";"15118900";"Ass, mule or hinny meat."
15119000;"Various meats.";"15119000";"Various meats."
15119100;"Rabbit meat.";"15119100";"Rabbit meat."
15119200;"Hare meat.";"15119200";"Hare meat."
15119300;"Game.";"15119300";"Game."
15119400;"Frogs' legs.";"15119400";"Frogs' legs."
15119500;"Pigeons.";"15119500";"Pigeons."
15119600;"Fish meat.";"5130000";"Fish meat."
15130000;"Meat products.";"15130000";"Meat products."
15131000;"Meat preserves and preparations.";"15111110";"Corned beef."
;;"15131000";"Meat preserves and preparations."
15131100;"Sausage-meat products.";"15131100";"Sausage-meat products."
15131110;"Sausage meat.";"15131110";"Sausage meat."
15131120;"Sausage products.";"15131120";"Sausage products."
15131130;"Sausages.";"15131131";"Liver sausages."
;;"15131130";"Sausages."
;;"15131132";"Beef sausages."
;;"15131133";"Pork sausages."
15131134;"Black pudding and other blood sausages.";"15131134";"Black pudding and other blood sausages."
15131135;"Poultry sausages.";"15131135";"Poultry sausages."
15131200;"Dried, salted, smoked or seasoned meat.";"15131200";"Dried, salted, smoked or seasoned meat."
15131210;"Gammon.";"15131210";"Gammon."
15131220;"Bacon.";"15131220";"Bacon."
15131230;"Salami.";"15131230";"Salami."
15131300;"Liver preparations.";"15131300";"Liver preparations."
15131310;"Pâté.";"15131310";"Paté."
15131320;"Preparations of goose or duck liver.";"15131320";"Preparations of goose or duck liver."
15131400;"Pork products.";"15131400";"Pork products."
15131410;"Ham.";"15131410";"Ham."
15131420;"Meatballs.";"15131420";"Meatballs."
15131490;"Prepared pork dishes.";"15131490";"Prepared pork dishes."
15131500;"Poultry products.";"15131500";"Poultry products."
15131600;"Beef and veal products.";"15131600";"Beef and veal products."
15131610;"Beef meatballs.";"15131610";"Beef meatballs."
15131620;"Minced beef.";"15131620";"Minced beef."
15131640;"Beefburgers.";"15131640";"Beefburgers."
15131700;"Meat preparations.";"15131700";"Meat preparations."
15200000;"Prepared and preserved fish.";"15200000";"Prepared and preserved fish."
15210000;"Fish fillets, fish livers and roe.";"15210000";"Fish fillets, fish livers and roe."
15211000;"Fish fillets.";"15211000";"Fish fillets."
;;"15222000";"Frozen fish fillets."
;;"15223000";"Frozen fish steaks."
15211100;"Fresh fish fillets.";"15211100";"Fresh fish fillets."
15212000;"Fish roe.";"15212000";"Fish roe."
15213000;"Fish livers.";"15213000";"Fish livers."
15220000;"Frozen fish, fish fillets and other fish meat.";"15220000";"Frozen fish, fish fillets and other fish meat."
15221000;"Frozen fish.";"15221000";"Frozen fish."
15229000;"Frozen fish products.";"15229000";"Frozen fish products."
15230000;"Dried or salted fish; fish in brine; smoked fish.";"15230000";"Dried or salted fish; fish in brine; smoked fish."
15231000;"Dried fish.";"15231000";"Dried fish."
15232000;"Salted fish.";"15232000";"Salted fish."
15233000;"Fish in brine.";"15233000";"Fish in brine."
15234000;"Smoked fish.";"15234000";"Smoked fish."
;"#N/A";"15234300";"Smoked trout."
15235000;"Preserved fish.";"15235000";"Preserved fish."
15240000;"Canned or tinned fish and other prepared or preserved fish.";"15240000";"Canned or tinned fish and other prepared or preserved fish."
15241000;"Coated, canned or tinned fish.";"15241000";"Coated, canned or tinned fish."
15241100;"Canned salmon.";"15241100";"Canned salmon."
15241200;"Prepared or preserved herring.";"15241200";"Prepared or preserved herring."
15241300;"Sardines.";"15241300";"Sardines."
15241400;"Canned tuna.";"15241400";"Canned tuna."
15241500;"Mackerel.";"15241500";"Mackerel."
15241600;"Anchovies.";"15241600";"Anchovies."
15241700;"Fish fingers.";"15241700";"Fish fingers."
15241800;"Coated fish preparations.";"15241800";"Coated fish preparations."
15242000;"Prepared fish dishes.";"15242000";"Prepared fish dishes."
15243000;"Preparations of fish.";"15243000";"Preparations of fish."
15244000;"Caviar and fish eggs.";"15244000";"Caviar and caviar substitutes."
15244100;"Caviar.";"15244100";"Caviar."
15244200;"Fish eggs.";"15244200";"Caviar substitutes."
15250000;"Seafood.";"15250000";"Seafood."
15251000;"Frozen crustaceans.";"15251000";"Frozen crustaceans."
15252000;"Prepared or preserved crustaceans.";"15252000";"Prepared or preserved crustaceans."
15253000;"Shellfish products.";"15253000";"Shellfish products."
15300000;"Fruit, vegetables and related products.";"15300000";"Fruit, vegetables and related products."
15310000;"Potatoes and potato products.";"15310000";"Potatoes and potato products."
15311000;"Frozen potatoes.";"15311000";"Frozen potatoes."
15311100;"Chips or french fries.";"15311100";"Chips or french fries."
15311200;"Diced, sliced and other frozen potatoes.";"15311200";"Diced, sliced and other frozen potatoes."
15312000;"Potato products.";"15312000";"Potato products."
15312100;"Instant mashed potatoes.";"15312100";"Instant mashed potatoes."
15312200;"Part-fried potato chips.";"15312200";"Part-fried potato chips."
15312300;"Potato crisps.";"15312300";"Potato crisps."
15312310;"Flavoured potato crisps.";"15312310";"Flavoured potato crisps."
15312400;"Potato snacks.";"15312400";"Potato snacks."
15312500;"Potato croquettes.";"15312500";"Potato croquettes."
15313000;"Processed potatoes.";"15313000";"Processed potatoes."
15320000;"Fruit and vegetable juices.";"15320000";"Fruit and vegetable juices."
15321000;"Fruit juices.";"15321000";"Fruit juices."
15321100;"Orange juice.";"15321100";"Orange juice."
;"#N/A";"15321110";"Concentrated orange juice."
15321200;"Grapefruit juice.";"15321200";"Grapefruit juice."
15321300;"Lemon juice.";"15321300";"Lemon juice."
15321400;"Pineapple juice.";"15321400";"Pineapple juice."
15321500;"Grape juice.";"15321500";"Grape juice."
15321600;"Apple juice.";"15321600";"Apple juice."
15321700;"Mixtures of unconcentrated juices.";"15321700";"Mixtures of unconcentrated juices."
15321800;"Concentrated juices.";"15321800";"Concentrated juices."
15322000;"Vegetable juices.";"15322000";"Vegetable juices."
15322100;"Tomato juice.";"15322100";"Tomato juice."
15330000;"Processed fruit and vegetables.";"15330000";"Fruit and vegetables."
15331000;"Processed vegetables.";"15331000";"Processed vegetables."
15331100;"Fresh or frozen vegetables.";"15331100";"Fresh or frozen vegetables."
15331110;"Processed root vegetables.";"15331110";"Processed root vegetables."
15331120;"Processed tuber vegetables.";"15331120";"Processed tuber vegetables."
15331130;"Beans, peas, peppers, tomatoes and other vegetables.";"15331130";"Beans, peas, peppers, tomatoes and other vegetables."
15331131;"Processed beans.";"15331131";"Processed beans."
15331132;"Processed peas.";"15331132";"Processed peas."
15331133;"Split peas.";"15331133";"Split peas."
15331134;"Processed tomatoes.";"15331134";"Processed tomatoes."
15331135;"Processed mushrooms.";"15331135";"Processed mushrooms."
15331136;"Processed peppers.";"15331136";"Processed peppers."
15331137;"Soybean sprouts.";"15331137";"Soybean sprouts."
15331138;"Truffles.";"15331138";"Truffles."
15331140;"Leaf and cabbage vegetables.";"15331140";"Leaf and cabbage vegetables."
15331142;"Processed cabbage.";"15331142";"Processed cabbage."
15331150;"Processed pulses.";"15331150";"Processed pulses."
15331170;"Frozen vegetables.";"15331170";"Frozen vegetables."
15331400;"Preserved and/or canned vegetables.";"15331400";"Preserved and/or canned vegetables."
15331410;"Beans in tomato sauce.";"15331410";"Beans in tomato sauce."
15331411;"Baked beans.";"15331411";"Baked beans."
15331420;"Preserved tomatoes.";"15331420";"Preserved tomatoes."
15331423;"Canned tomatoes.";"15331423";"Canned tomatoes."
15331425;"Tomato purée.";"15331425";"Tomato purée."
15331427;"Concentrated tomato purée.";"15331427";"Concentrated tomato purée."
15331428;"Tomato sauce.";"15331428";"Tomato sauce."
15331430;"Canned mushrooms.";"15331430";"Canned mushrooms."
15331450;"Processed olives.";"15331450";"Processed olives."
15331460;"Canned vegetables.";"15331460";"Canned vegetables."
15331461;"Canned sauerkraut.";"15331461";"Canned sauerkraut."
15331462;"Canned peas.";"15331462";"Canned peas."
15331463;"Canned shelled beans.";"15331463";"Canned shelled beans."
15331464;"Canned whole beans.";"15331464";"Canned whole beans."
15331465;"Canned asparagus.";"15331465";"Canned asparagus."
15331466;"Canned olives.";"15331466";"Canned olives."
15331470;"Sweet corn.";"15331470";"Sweet corn."
15331480;"Provisionally preserved vegetables.";"15331480";"Provisionally preserved vegetables."
15331500;"Vegetables preserved in vinegar.";"15331500";"Vegetables preserved in vinegar."
15332000;"Processed fruit and nuts.";"15332000";"Processed fruit and nuts."
15332100;"Processed fruit.";"15332100";"Processed fruit."
15332140;"Processed apples.";"15332140";"Processed apples."
15332150;"Processed pears.";"15332150";"Processed pears."
15332160;"Processed bananas.";"15332160";"Processed bananas."
15332170;"Rhubarb.";"15332170";"Rhubarb."
15332180;"Melons.";"15332180";"Melons."
15332200;"Jams and marmalades; fruit jellies; fruit or nut purée and pastes.";"15332200";"Jams and marmalades; fruit jellies; fruit or nut purée and pastes."
15332230;"Marmalades.";"15332230";"Marmalades."
15332231;"Orange marmalade.";"15332231";"Orange marmalade."
15332232;"Lemon marmalade.";"15332232";"Lemon marmalade."
15332240;"Fruit jellies.";"15332240";"Fruit jellies."
15332250;"Fruit pastes.";"15332250";"Fruit pastes."
15332260;"Nut pastes.";"15332260";"Nut pastes."
